donor_id,name,age_group,gender,email,country,newsletter_opt_in,payment_method,referral_channel,sector
6620101f-aa73-4460-bead-172a17a54110,Kathryn Gates,30-49,Female,kathryn.gates@example.com,Canada,True,Credit Card,Social Media,Technology
eb894ad1-bbd1-4cd8-969a-00ed413bc6bd,David Nguyen,50-65,Male,david.nguyen@example.com,Australia,False,Bank Transfer,Local event,Nonprofit
b97fe049-777f-4cfe-a423-06e42b37e015,Nathan Harrison,50-65,Male,nathan.harrison@example.com,UK,True,Credit Card,Website,Science & Research
554951f3-2543-40b7-a879-227e4f1e0294,Mr. Matthew Watts,30-49,Male,mr..watts@example.com,Finland,True,Paypal,Website,Pharmaceuticals
a9878f48-31cc-41fc-8399-b0020aecc636,Katelyn Ramirez,50-65,Female,katelyn.ramirez@example.com,Australia,True,Credit Card,Social Media,Government
5ce954b2-8f1b-49a0-9f9a-27bb00419a45,James Garcia,66-80,Male,james.garcia@example.com,Germany,False,Paypal,Newsletter,Nonprofit
7568097f-74e4-4d2b-85e3-c905a8dc49b6,Donald Wood,66-80,Male,donald.wood@example.com,USA,False,Bank Transfer,Website,Environment
3cfcf262-b9ea-4b83-be87-d458045d04ec,Ashley Taylor,30-49,Female,ashley.taylor@example.com,Australia,False,Paypal,Social Media,Arts & Culture
eb78f827-cc05-4f1f-b4f2-dc85df982d56,Frederick Rowe,30-49,Male,frederick.rowe@example.com,France,False,Credit Card,Social Media,Science & Research
ddfbabae-130a-4c94-a7a2-cc04996ecff7,Brittany Hernandez,50-65,Female,brittany.hernandez@example.com,USA,True,Bank Transfer,Website,Healthcare
6bb6a76f-8cc8-4590-9c71-0c7c26a418d5,Curtis Miller,30-49,Male,curtis.miller@example.com,France,True,Bank Transfer,Social Media,Science & Research
8beb3a3d-6053-4720-9800-d9d23f88c2b1,Kenneth Farmer,30-49,Male,kenneth.farmer@example.com,UK,True,Bank Transfer,Website,Finance/Banking
bff9f619-f125-4aa1-b641-6c1a62aa1201,Kiara Carter,50-65,Female,kiara.carter@example.com,Canada,True,Bank Transfer,Social Media,Hospitality
26c4e36d-4499-48b6-98ad-6d4fa0a6ed64,Raymond Jones,30-49,Male,raymond.jones@example.com,Netherlands,False,Paypal,Website,Energy
bf586191-4027-4155-a612-3fef9674cf22,Michael Edwards,30-49,Male,michael.edwards@example.com,China,False,Credit Card,Website,Nonprofit
dfb4baf1-4fe4-46ae-8950-7c0682094ea6,Taylor Griffin,50-65,Male,taylor.griffin@example.com,Canada,False,Bank Transfer,Newsletter,Education
0e60dc2b-7cde-4aa5-a563-8d7eef58fc5f,Clinton Mcdonald,30-49,Male,clinton.mcdonald@example.com,Australia,False,Credit Card,Website,Healthcare
66fbe427-5502-4356-b13e-24f1dce2eb8c,Gary Byrd,50-65,Male,gary.byrd@example.com,Netherlands,False,Credit Card,Social Media,Arts & Culture
66373ba1-626d-4c53-a4d1-44c8681fc47f,Dawn Adkins,66-80,Female,dawn.adkins@example.com,USA,True,Credit Card,Online advertising,Arts & Culture
44c8ff3c-415d-466f-a807-39a44c6826ab,Bryan Jenkins,66-80,Male,bryan.jenkins@example.com,Germany,False,Bank Transfer,Newsletter,Nonprofit
498cb94a-0ff2-47e0-aaa2-e1ce0ac63e5f,Katelyn Williams,50-65,Female,katelyn.williams@example.com,France,False,Bank Transfer,Social Media,Environment
ab8eadc2-5948-479d-8f17-54426e18bdfb,Susan Hunt,30-49,Female,susan.hunt@example.com,Germany,True,Credit Card,Newsletter,Pharmaceuticals
adfd5759-63a8-4ca9-992a-ce63508ce523,Jeffrey Johnson,18-29,Male,jeffrey.johnson@example.com,New Zealand,False,Credit Card,Online advertising,Nonprofit
00f1767a-97d0-46bf-8b32-7d6c842b6dba,Robert Tyler,30-49,Male,robert.tyler@example.com,Germany,False,Credit Card,Website,Healthcare
2c9b5e86-8d62-417f-ab95-2f120b4b5d3e,Kenneth Walters,30-49,Male,kenneth.walters@example.com,USA,False,Bank Transfer,Website,Pharmaceuticals
09fa796b-39d8-4050-bb39-12045eb6fd22,Krystal Mccann,50-65,Female,krystal.mccann@example.com,USA,True,Credit Card,Social Media,Retail
24b2a6d1-b499-4010-8284-fd7db2eecb40,Kim Lindsey,30-49,Female,kim.lindsey@example.com,France,True,Bank Transfer,Word of mouth,Retail
db84744d-2693-45a3-ad66-d0d82e8de813,Brandon Nielsen,66-80,Male,brandon.nielsen@example.com,China,True,Credit Card,Word of mouth,Arts & Culture
3eb325f3-8fdf-41db-aadf-861a26988578,Wendy Walton,50-65,Female,wendy.walton@example.com,UK,True,Paypal,Newsletter,Finance/Banking
8fa0180b-390c-4870-a134-c6cd5dbce8b1,Jessica Hill,18-29,Female,jessica.hill@example.com,Canada,True,Bank Transfer,Word of mouth,Healthcare
e8d79135-9655-4ca6-bf8a-cc7b73f1873e,Shirley Stevenson,50-65,Female,shirley.stevenson@example.com,New Zealand,True,Bank Transfer,Social Media,Finance/Banking
c8f5bfc7-d778-4a1c-931a-38e2ad4c5153,Angel Holland,30-49,Female,angel.holland@example.com,Germany,False,Bank Transfer,Social Media,Logistics
55ea665f-d3c0-486f-b948-8e42c548e47e,Kelsey Schwartz,50-65,Female,kelsey.schwartz@example.com,Germany,True,Paypal,Social Media,Environment
61a271c3-3d35-4fe7-b092-40a9d5dd86e2,Jessica Smith,50-65,Female,jessica.smith@example.com,South Africa,True,Paypal,Website,Education
f58f0fd6-735c-4248-b73e-5833e0eb725a,Aaron Clayton,50-65,Male,aaron.clayton@example.com,UK,False,Bank Transfer,Social Media,Finance/Banking
56150d85-eec9-4a6b-95a5-550cad8e6940,Courtney Simmons,50-65,Female,courtney.simmons@example.com,Australia,False,Bank Transfer,Website,Others
f663b1b2-94f9-40e9-a51c-5b74b9c29204,Courtney Craig,50-65,Female,courtney.craig@example.com,USA,False,Bank Transfer,Social Media,Healthcare
ffed8756-40df-45f7-a377-64fcbc1d1768,Jimmy Ortega,30-49,Male,jimmy.ortega@example.com,Canada,False,Paypal,Social Media,Pharmaceuticals
acb63d34-f508-42a0-ad07-0dbd99add00d,Laura Gomez,30-49,Female,laura.gomez@example.com,Brazil,True,Credit Card,Social Media,Environment
09a793eb-875f-4ef8-b47b-6ece0a640210,Sharon Hernandez,30-49,Female,sharon.hernandez@example.com,UK,False,Credit Card,Social Media,Education
74ba1949-10ec-4a2a-b4f4-c00ecc21c142,Christine White,30-49,Female,christine.white@example.com,USA,False,Credit Card,Social Media,Hospitality
208f0ab7-edba-46c3-aad3-b3d4ad9b0032,Lindsay Kirk,66-80,Female,lindsay.kirk@example.com,France,False,Bank Transfer,Online advertising,Education
b2859461-5d29-4c23-be9e-95d90c9d4dda,Kimberly Blevins,50-65,Female,kimberly.blevins@example.com,USA,False,Credit Card,Social Media,Finance/Banking
2228b5af-b587-43e6-8bed-6e7adcbb3c7a,Emily Hall,66-80,Female,emily.hall@example.com,Brazil,False,Paypal,Social Media,Consulting
9b41f819-2625-4630-bb61-01604bec41cf,Elizabeth Coleman,66-80,Female,elizabeth.coleman@example.com,India,True,Paypal,Social Media,Nonprofit
b909dedf-e988-49ed-9306-d3093dd80518,Taylor Robinson,50-65,Female,taylor.robinson@example.com,USA,False,Credit Card,Website,Science & Research
0e1be23b-986c-4b35-ade5-833370b59977,Chad Nolan,50-65,Male,chad.nolan@example.com,USA,False,Paypal,Social Media,Education
a23fad7a-1535-4338-b6a2-62712f6d8227,Sandra Brooks,18-29,Female,sandra.brooks@example.com,Netherlands,True,Credit Card,Online advertising,Energy
b9bd3597-f13c-4152-8f9c-7b48b0d915e4,Patrick Singh,30-49,Male,patrick.singh@example.com,France,True,Bank Transfer,Website,Healthcare
8b3038fd-9a99-48ae-ab2c-eac32e89b282,Jeremy Ross,50-65,Male,jeremy.ross@example.com,Brazil,True,Paypal,Word of mouth,Science & Research
5c1ce176-854d-488b-9610-9e802245026b,James Olsen,18-29,Male,james.olsen@example.com,USA,False,Bank Transfer,Newsletter,Government
eeac6171-3299-4740-8467-ea42093aa5fa,Christopher Gentry,66-80,Male,christopher.gentry@example.com,Finland,True,Paypal,Word of mouth,Consulting
86858d9e-1fa5-4f6d-a3c9-65f22a782329,Barbara Sherman,50-65,Other,barbara.sherman@example.com,USA,True,Credit Card,Website,Real Estate
7173333d-6dea-46f8-8a8a-64020b7bcafe,Katherine Jacobs,30-49,Female,katherine.jacobs@example.com,UK,False,Paypal,Social Media,Education
f1c1e634-2b91-4049-a754-fc8372ee9a75,Evan Lee,30-49,Male,evan.lee@example.com,France,False,Paypal,Website,Science & Research
027d9e42-3987-4614-8100-70ad7ca5832c,Rebecca Ward MD,30-49,Female,rebecca.md@example.com,India,False,Credit Card,Website,Education
adac1650-a3c5-48a8-ade6-74ed1921fe98,Jesus Smith,30-49,Male,jesus.smith@example.com,South Africa,True,Paypal,Word of mouth,Real Estate
ea66b028-60ce-4e1c-ab9f-e3e97d3b1f8f,James Mathews,30-49,Male,james.mathews@example.com,USA,False,Credit Card,Online advertising,Others
1dda8211-8d7c-452f-a005-e7c3b67fccba,Tracy Copeland,30-49,Other,tracy.copeland@example.com,France,False,Bank Transfer,Social Media,Healthcare
7a7fdd86-c4d9-43ca-99d4-3c4f401e3d4f,Sarah Turner,30-49,Female,sarah.turner@example.com,New Zealand,True,Credit Card,Website,Healthcare
f713ec06-aa48-4453-877e-589fb8b54806,Mr. Mason Price MD,50-65,Male,mr..md@example.com,Australia,True,Bank Transfer,Social Media,Education
9f389831-49de-4e2f-b53a-4de5d68b6368,Denise Holland,50-65,Other,denise.holland@example.com,UK,True,Paypal,Local event,Healthcare
99b1bfb8-b158-4fea-8b12-1937b3f0b9b5,Brenda Wright,30-49,Female,brenda.wright@example.com,France,False,Bank Transfer,Social Media,Technology
033c2da8-a414-4c49-92be-e5146c2971c0,Bethany Moore,66-80,Female,bethany.moore@example.com,South Africa,False,Credit Card,Online advertising,Education
563145f7-ac3e-4e95-9100-358d250865e0,Philip Brown,30-49,Male,philip.brown@example.com,Canada,True,Paypal,Word of mouth,Healthcare
d8a56145-d0f8-4def-aee5-0255d8eb9b8d,Sharon Guerrero,30-49,Female,sharon.guerrero@example.com,Canada,True,Credit Card,Online advertising,Science & Research
aa325835-a525-4df3-a2a5-9251e7bbce81,Jason Moore,18-29,Male,jason.moore@example.com,Germany,True,Paypal,Online advertising,Science & Research
a21fd09c-d038-4578-8491-4f1169bc3c74,Taylor Sanford,30-49,Female,taylor.sanford@example.com,UK,False,Paypal,Social Media,Science & Research
4d2584de-488b-4db5-8eca-017aaee7f1df,Rita White,50-65,Female,rita.white@example.com,New Zealand,True,Bank Transfer,Word of mouth,Consulting
f80edd75-d97b-4998-a76a-e9e06ce2a7c0,Brian Martin,30-49,Male,brian.martin@example.com,New Zealand,False,Bank Transfer,Social Media,Pharmaceuticals
3fe59f0a-4877-4cc6-a8be-f2b11c3e2719,Elizabeth Garrett,50-65,Female,elizabeth.garrett@example.com,Australia,True,Paypal,Social Media,Environment
b9252670-492f-4342-a5bd-22774b5b391f,Derek Morris,50-65,Male,derek.morris@example.com,Australia,True,Credit Card,Word of mouth,Pharmaceuticals
70c4b858-e5df-40c4-a4ab-660604e3a9ec,Erin Oneal,50-65,Female,erin.oneal@example.com,Finland,True,Paypal,Social Media,Finance/Banking
d9c5301c-a1e7-4be4-8483-486a9baf21d9,Shane Mcintyre,30-49,Male,shane.mcintyre@example.com,Germany,True,Credit Card,Website,Pharmaceuticals
601a80f5-b7d6-40dd-9b94-ff87b268e932,James George,30-49,Male,james.george@example.com,UK,True,Bank Transfer,Social Media,Government
d674dd9b-67f6-43f7-828d-25e4637fd965,Brooke Smith,30-49,Female,brooke.smith@example.com,UK,False,Credit Card,Online advertising,Arts & Culture
0d81c3ea-aab7-43ed-9d7c-5402a6c1a01f,Anna Mcneil,30-49,Female,anna.mcneil@example.com,UK,True,Paypal,Website,Healthcare
8e2d21a9-8fd4-4bee-8103-d006e1edd417,Karen Lucero,50-65,Female,karen.lucero@example.com,Germany,False,Bank Transfer,Social Media,Finance/Banking
e7c26308-fe4b-4570-bd08-6a2c1716fef3,Joshua Taylor,66-80,Male,joshua.taylor@example.com,USA,False,Credit Card,Online advertising,Real Estate
5f4d7f6c-ceaf-4d06-9d52-8e1f4cdeb01c,Mallory Collins,18-29,Other,mallory.collins@example.com,Brazil,False,Credit Card,Social Media,Real Estate
e6b9e5c9-4e73-4f6f-81c4-ebb28f7f03ce,Steven Anderson,50-65,Male,steven.anderson@example.com,USA,False,Bank Transfer,Newsletter,Environment
f810d548-5bbe-4ba0-a76c-779bc6f28fc3,Jacob Austin,30-49,Male,jacob.austin@example.com,France,False,Credit Card,Newsletter,Energy
d996f72f-7ce2-4216-b700-b6d6a9546c20,Karen Goodman,50-65,Female,karen.goodman@example.com,South Africa,True,Credit Card,Website,Others
c61ec190-3e50-4b15-8cd3-68589f934dd9,Christina Robinson,30-49,Female,christina.robinson@example.com,China,True,Bank Transfer,Newsletter,Finance/Banking
132e6a13-1712-4279-b619-250994d7c435,Tom Perez,66-80,Male,tom.perez@example.com,Netherlands,False,Paypal,Word of mouth,Pharmaceuticals
7abe2084-0cfe-47fd-a99d-df0879c73d1f,Brandon Powell,30-49,Male,brandon.powell@example.com,USA,False,Paypal,Social Media,Pharmaceuticals
2d8ac25f-fffd-430a-92d9-9153b8405eea,Ashley Perez,18-29,Female,ashley.perez@example.com,Canada,True,Credit Card,Website,Nonprofit
389172d9-55c6-425f-9814-7f31deeec3ff,Matthew Murphy,30-49,Male,matthew.murphy@example.com,Netherlands,False,Paypal,Newsletter,Pharmaceuticals
9f7d468e-725b-4215-8c74-395be2900325,Mr. Joseph Ray,30-49,Male,mr..ray@example.com,USA,True,Bank Transfer,Social Media,Technology
8e66a9e5-3d9b-4904-9b55-7c199080f0ce,Olivia Anderson,66-80,Female,olivia.anderson@example.com,Australia,False,Paypal,Website,Healthcare
90fb0c25-0164-48fa-ae33-ba3e293be91a,Mary Riley,30-49,Female,mary.riley@example.com,Australia,False,Bank Transfer,Website,Finance/Banking
628b5662-bae7-4cd0-8500-26f94654b0b4,Andrew Bullock,30-49,Male,andrew.bullock@example.com,USA,True,Credit Card,Word of mouth,Environment
2dd4ad8b-58e1-40eb-8eb8-0b4b90e45f19,Anthony Gonzalez,30-49,Male,anthony.gonzalez@example.com,Brazil,True,Bank Transfer,Local event,Technology
6a770526-ad5b-4560-975a-d5d19a2f4976,Charles Johnson,30-49,Male,charles.johnson@example.com,India,False,Paypal,Social Media,Government
70d78aa5-8d26-4964-a02b-a2f99c766874,Candice Morris,50-65,Female,candice.morris@example.com,France,True,Credit Card,Website,Education
5f9aecf9-4537-4419-ad83-10d3e59212e9,John Cooper,30-49,Male,john.cooper@example.com,France,False,Credit Card,Website,Science & Research
202b518f-2a02-4443-a3af-c00e6a41037a,Robert Ray,30-49,Male,robert.ray@example.com,Australia,True,Paypal,Local event,Real Estate
e51c65d8-865d-4e5b-a949-0aca198bfbcb,Daniel Howell,30-49,Male,daniel.howell@example.com,Finland,False,Paypal,Newsletter,Energy
dca6427a-00ad-4d9c-9fd0-3b216d726fb5,Autumn Ramirez,50-65,Female,autumn.ramirez@example.com,USA,True,Bank Transfer,Word of mouth,Pharmaceuticals
818f9bcd-ff2c-49f9-8dcf-3c9482941eda,Thomas Rogers,50-65,Male,thomas.rogers@example.com,France,False,Bank Transfer,Word of mouth,Pharmaceuticals
53eea629-e5ea-4494-920c-7267d6264769,Dawn Roman,18-29,Female,dawn.roman@example.com,Canada,False,Bank Transfer,Online advertising,Pharmaceuticals
241bc854-14f5-40e7-92c7-6f3cd238a9bf,Joshua Alvarado,66-80,Male,joshua.alvarado@example.com,USA,False,Bank Transfer,Online advertising,Pharmaceuticals
0fc43707-042c-47ad-9df6-1cb270a58f3c,Gordon Stone,50-65,Male,gordon.stone@example.com,Australia,True,Paypal,Word of mouth,Education
2cd598cf-9a36-4895-89d0-b699917df9a0,Jacob May,30-49,Other,jacob.may@example.com,Canada,False,Paypal,Local event,Real Estate
1b2593ad-408b-4443-8c98-4a6805ca3168,Mr. Darren Ellis,30-49,Male,mr..ellis@example.com,New Zealand,True,Credit Card,Social Media,Technology
6446c45c-5082-43d0-b531-2b7538f46658,Joshua Phillips,18-29,Male,joshua.phillips@example.com,Canada,False,Paypal,Website,Arts & Culture
a66686cf-7939-4eac-a06b-5a03437d9d7f,Elizabeth Graham,66-80,Female,elizabeth.graham@example.com,New Zealand,False,Bank Transfer,Website,Healthcare
cd39076c-47f8-4f4a-987d-35dc51182520,Bradley Camacho MD,30-49,Male,bradley.md@example.com,Canada,False,Paypal,Word of mouth,Education
29de237b-f690-44bc-bfa6-c2c9c5ea3c88,Teresa Lutz,50-65,Female,teresa.lutz@example.com,Australia,True,Credit Card,Word of mouth,Healthcare
4ca88664-4726-4b0e-948f-d32707e3bc36,Sara Walker,30-49,Female,sara.walker@example.com,France,False,Paypal,Word of mouth,Science & Research
59ba86c7-fd18-4172-ad2f-ae267f7022c0,Nicholas Gomez,30-49,Male,nicholas.gomez@example.com,France,False,Credit Card,Website,Pharmaceuticals
d3ba593e-a236-47f3-82d8-26f5ca522666,Brittany Heath,50-65,Other,brittany.heath@example.com,UK,True,Credit Card,Online advertising,Environment
f6147655-8c26-4e99-8ab8-ce945592c430,Rebecca Cox,30-49,Female,rebecca.cox@example.com,USA,True,Paypal,Website,Healthcare
00de3969-ac58-410d-86df-1f68d61355ee,Travis Schmidt,30-49,Male,travis.schmidt@example.com,Germany,True,Credit Card,Online advertising,Technology
0f58a96a-a4a7-412e-b115-743a63216dd2,Ariel Martin,50-65,Female,ariel.martin@example.com,Brazil,True,Credit Card,Word of mouth,Real Estate
0725e80c-b1f5-4818-93e7-9e6f27a14eec,Luke Bridges,30-49,Male,luke.bridges@example.com,UK,True,Paypal,Website,Healthcare
c50af375-51b9-4e7d-b0dc-c9706a8893ce,Christian Dunlap,30-49,Male,christian.dunlap@example.com,France,False,Credit Card,Website,Government
cec23719-2bde-4c73-bf1f-c260ea7699fd,Scott Ramirez,50-65,Male,scott.ramirez@example.com,Canada,False,Credit Card,Website,Pharmaceuticals
16097aea-7232-4e8b-98fa-36b0d2337520,Travis Phillips,30-49,Male,travis.phillips@example.com,UK,True,Paypal,Social Media,Energy
bd2f46ea-27ea-450b-b1a0-d500691ffb1e,William English,18-29,Male,william.english@example.com,France,False,Paypal,Social Media,Retail
11717bea-fe68-4b42-859a-abb5fab9c910,Chad Hurley,50-65,Male,chad.hurley@example.com,Germany,False,Bank Transfer,Website,Environment
49a92214-ffb2-42a9-af8b-abf17718ee90,Danielle Peters,18-29,Female,danielle.peters@example.com,Brazil,False,Credit Card,Website,Healthcare
b7457933-5769-4af6-aed2-0d4c42f3cddc,Tammy Austin,66-80,Female,tammy.austin@example.com,South Africa,False,Bank Transfer,Social Media,Government
dc4d3d1f-422c-453c-afd6-08eb0f90e84d,Amy Jenkins,50-65,Female,amy.jenkins@example.com,Netherlands,True,Paypal,Online advertising,Others
c115b843-9b38-4c4c-87c9-39cfc52fb97d,Rodney Duran,30-49,Male,rodney.duran@example.com,USA,False,Paypal,Newsletter,Pharmaceuticals
c44fb4c3-d223-47d8-b034-d57f7acf8cb9,Tiffany Sanchez,66-80,Female,tiffany.sanchez@example.com,India,False,Bank Transfer,Website,Nonprofit
1fe3c254-4aac-42d7-acb6-d6e8b56341ed,Maria Myers,50-65,Female,maria.myers@example.com,Germany,False,Bank Transfer,Word of mouth,Logistics
fbbb5669-13e0-47fc-8a66-7c58b300b755,Sandra Jones,50-65,Female,sandra.jones@example.com,Netherlands,False,Bank Transfer,Social Media,Government
6ae1f97a-26fd-4f97-b618-076634617e71,Mrs. Stephanie Martinez,50-65,Female,mrs..martinez@example.com,Australia,False,Paypal,Social Media,Construction
330d1df6-2097-4529-a750-59fff9c1a736,Tony Hernandez,50-65,Male,tony.hernandez@example.com,UK,False,Paypal,Website,Pharmaceuticals
b0b8c1cd-6629-4d48-9f20-02fb233a316b,Michael Hodges,66-80,Male,michael.hodges@example.com,France,True,Credit Card,Website,Technology
4ffe6d7a-82d7-4928-8ece-9222e8db604a,Autumn Collins,66-80,Female,autumn.collins@example.com,USA,True,Bank Transfer,Social Media,Real Estate
f2e993fc-a6b4-408c-8908-d0f5f3b5acd6,Lori Ruiz,30-49,Female,lori.ruiz@example.com,USA,False,Paypal,Website,Healthcare
dbc782e2-62de-45b2-ac12-1a083bc7fee6,Elizabeth Martinez,66-80,Other,elizabeth.martinez@example.com,Germany,False,Credit Card,Social Media,Education
5bc00275-4716-4796-b5dc-5f0ba4d06896,Jesse Jones,50-65,Male,jesse.jones@example.com,China,False,Bank Transfer,Social Media,Finance/Banking
818624db-298d-448b-bfb1-a13cbb1bc2b2,Thomas Peterson III,50-65,Male,thomas.iii@example.com,France,True,Credit Card,Social Media,Media & Communication
d8a296b1-b23d-43cb-b09e-241846df7e41,Jane Vance MD,18-29,Female,jane.md@example.com,France,False,Bank Transfer,Social Media,Education
4663cd60-abaa-4e74-9727-2599a13503c3,Lauren Walter,30-49,Female,lauren.walter@example.com,USA,True,Paypal,Website,Education
cbbf5d02-eb33-4737-b898-68f614952e0f,Rebecca Blake,30-49,Other,rebecca.blake@example.com,Finland,True,Bank Transfer,Social Media,Healthcare
96bcf9ed-ff08-4110-b91d-63486a88cb27,Ashley Bright,66-80,Female,ashley.bright@example.com,China,False,Bank Transfer,Word of mouth,Pharmaceuticals
a6921404-1900-4bc0-a709-1a9d5057e305,Kyle Cox,18-29,Male,kyle.cox@example.com,France,False,Credit Card,Word of mouth,Pharmaceuticals
18d4f1e6-2976-4ca3-bf51-4dd2977dffb4,Maurice Copeland,30-49,Male,maurice.copeland@example.com,China,True,Credit Card,Newsletter,Hospitality
ba8ed758-6df9-478e-91cf-fc671b6e0fec,Mrs. Margaret Grimes,30-49,Female,mrs..grimes@example.com,USA,True,Paypal,Social Media,Pharmaceuticals
d6c51b5c-2bbf-4c87-bf12-e4b778dd7f35,Misty Hill,50-65,Female,misty.hill@example.com,UK,True,Bank Transfer,Website,Government
6aead3c2-06fe-468b-87be-3316297843f3,Katie Barnes,30-49,Female,katie.barnes@example.com,Canada,True,Credit Card,Website,Environment
e96e24b9-0ad7-46c7-a43c-bfe24024640c,William Miller,18-29,Male,william.miller@example.com,USA,True,Paypal,Website,Technology
6c7174a1-d64b-4e61-a495-abef18eda34a,Robert Sanchez,30-49,Male,robert.sanchez@example.com,Brazil,True,Paypal,Local event,Environment
1262c06e-d58b-48d7-bc3d-54fb1967b249,Kevin Wade,50-65,Male,kevin.wade@example.com,China,True,Paypal,Newsletter,Healthcare
d2d50b10-fb95-423e-a024-68de7cd8f545,Richard Erickson,30-49,Male,richard.erickson@example.com,France,False,Bank Transfer,Local event,Consulting
8d16a25a-c9da-4247-83ec-032100f3bc67,Ryan Bennett,30-49,Male,ryan.bennett@example.com,France,False,Paypal,Online advertising,Healthcare
68d2d1b8-1dd5-4526-9539-cc70a8b4ce08,Tammy Reyes,66-80,Female,tammy.reyes@example.com,USA,False,Credit Card,Newsletter,Environment
e13f0fb6-a7a1-422a-9921-8c11c14a7bca,Leslie Leon,50-65,Female,leslie.leon@example.com,South Africa,False,Credit Card,Website,Healthcare
b20077b0-4dee-46b6-9a16-cc352c52263c,Kenneth Wilson,30-49,Male,kenneth.wilson@example.com,Finland,True,Paypal,Website,Government
8fca7b01-2caa-4785-adec-d694fdeb56dd,Isaac Chambers,50-65,Male,isaac.chambers@example.com,USA,True,Credit Card,Online advertising,Environment
cea72fda-8633-421e-9d3f-59ca487e3b9a,Jennifer Long,66-80,Other,jennifer.long@example.com,Germany,True,Credit Card,Social Media,Education
52e393db-5d3e-4e78-93c8-bedecfa0509d,Hannah French,50-65,Female,hannah.french@example.com,Finland,True,Credit Card,Social Media,Nonprofit
4b8c2bfa-9676-4bcc-87b4-424abe547b23,Laura Mills,50-65,Female,laura.mills@example.com,Netherlands,False,Paypal,Social Media,Education
c4ac28eb-d82e-430c-9174-50db333a9b76,Robert Fuller,30-49,Male,robert.fuller@example.com,Canada,True,Credit Card,Local event,Logistics
41e21883-2c13-41bb-845e-11a8a1d16044,Maureen Johnson,50-65,Female,maureen.johnson@example.com,China,False,Credit Card,Newsletter,Energy
933b04bd-c36c-46e9-8564-a45648aaf13d,Alexander Bautista,50-65,Male,alexander.bautista@example.com,USA,True,Paypal,Word of mouth,Technology
537a58a7-2a27-4f60-9ddb-0dc72bb3ee40,Thomas Pham,50-65,Male,thomas.pham@example.com,Germany,False,Credit Card,Local event,Finance/Banking
0b40f558-ef4c-4920-bc04-6700ec3969ba,Samuel King,50-65,Male,samuel.king@example.com,USA,False,Bank Transfer,Website,Pharmaceuticals
e42077b1-6ec7-46b5-9e0b-36cd0d17bb88,Hailey Beltran,50-65,Female,hailey.beltran@example.com,France,True,Paypal,Word of mouth,Finance/Banking
8502b479-7b9a-4f43-af6a-ed31212b3af7,Jill Williams,50-65,Female,jill.williams@example.com,Australia,True,Credit Card,Local event,Nonprofit
0eea0ecf-7b42-4156-a52e-9c92b25f4b26,Wendy Baker,50-65,Female,wendy.baker@example.com,USA,True,Bank Transfer,Website,Education
041d51f0-2ebb-43ae-97a7-e64d69c6eb7c,Daniel Townsend,50-65,Male,daniel.townsend@example.com,Germany,True,Paypal,Word of mouth,Finance/Banking
c9d97c59-0c62-4213-9076-efde48365db8,Frank Morales,66-80,Male,frank.morales@example.com,Canada,True,Credit Card,Word of mouth,Nonprofit
a6dfeb89-85c1-47f3-82b8-7e6080089ceb,Robin Kirk,18-29,Female,robin.kirk@example.com,France,True,Paypal,Local event,Healthcare
807a3e3b-2376-4393-8e2e-c59b263ba388,Felicia Jensen,66-80,Other,felicia.jensen@example.com,Germany,False,Credit Card,Website,Finance/Banking
534c229b-59d2-4ba3-b8f4-ba175fb72c2a,Russell Perez,30-49,Male,russell.perez@example.com,Canada,False,Bank Transfer,Word of mouth,Nonprofit
21b36d1b-7a7b-4464-9291-14c84f01523e,Ashley Bowen,50-65,Female,ashley.bowen@example.com,Brazil,True,Bank Transfer,Word of mouth,Science & Research
459edd75-b719-4827-94c4-7907094f3742,Emily Crawford,18-29,Female,emily.crawford@example.com,Germany,False,Credit Card,Local event,Consulting
67126a62-e276-4df2-9fa0-1de9b9722da1,James Baker,30-49,Male,james.baker@example.com,China,True,Paypal,Local event,Environment
4e0e99ed-4f01-48df-a3f5-ae16ec4af02f,Gregory Shaffer,30-49,Male,gregory.shaffer@example.com,France,True,Credit Card,Social Media,Energy
d6e3f7fa-39eb-4405-88ae-5147d15f7d0b,Paul Chung,50-65,Male,paul.chung@example.com,USA,True,Credit Card,Social Media,Education
c799a2ce-f9f1-4bcb-8811-4622ba010d23,Brian Perkins,50-65,Male,brian.perkins@example.com,USA,False,Bank Transfer,Newsletter,Pharmaceuticals
0c46ae34-2a0b-4d62-85a0-8eade70229ab,Melody Castro,18-29,Female,melody.castro@example.com,France,True,Bank Transfer,Newsletter,Finance/Banking
18674ada-f61f-4a0c-a732-96e255f5355c,Joshua Sanders,50-65,Male,joshua.sanders@example.com,France,False,Paypal,Word of mouth,Finance/Banking
8d65555a-cac6-467f-b5aa-70a66dd14929,Christina Davis,30-49,Female,christina.davis@example.com,USA,True,Credit Card,Website,Healthcare
80b361f6-1c2d-44e2-8b9b-759093fa6171,Shawn Sullivan,18-29,Male,shawn.sullivan@example.com,Netherlands,False,Credit Card,Website,Education
a8f0fde1-197b-40c9-b696-8c2b69dbd776,Michelle Patel,18-29,Female,michelle.patel@example.com,Netherlands,True,Credit Card,Online advertising,Education
24e899c7-7797-41ef-ae31-68b81d2b1098,Thomas Garcia,30-49,Male,thomas.garcia@example.com,USA,True,Credit Card,Social Media,Education
